Status,Condition,District,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,PerSq
old,newRenov,saburtalo,3,2,2,5,6,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1211
new,newRenov,saburtalo,4,3,1,15,19,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1211
new,newRenov,saburtalo,2,1,1,11,18,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1212
new,newRenov,saburtalo,5,3,3,16,22,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1213
new,newRenov,didube,2,1,1,12,15,6,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1214
old,oldRenov,sololaki,3,1,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1214
new,newRenov,vake,2,1,1,2,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1214
old,newRenov,saburtalo,2,1,1,4,7,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1222
new,newRenov,saburtalo,3,2,2,14,15,4,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1222
new,newRenov,saburtalo,3,2,1,3,6,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1225
old,newRenov,chugureti,1,1,2,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1225
new,newRenov,saburtalo,3,2,1,3,6,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1225
old,newRenov,saburtalo,2,1,1,3,9,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1225
new,newRenov,saburtalo,2,1,1,6,17,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1228
new,newRenov,saburtalo,3,2,1,10,14,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1231
new,newRenov,digmisMas,2,1,1,10,21,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1232
new,newRenov,vake,2,0,1,8,11,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1233
new,newRenov,vake,3,2,1,3,14,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1233
new,newRenov,saburtalo,2,1,1,5,23,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1233
new,newRenov,saburtalo,5,3,2,11,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1234
new,newRenov,saburtalo,2,1,1,3,10,0,20,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1235
new,newRenov,saburtalo,2,1,1,12,14,6,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1235
new,newRenov,ortawala,5,3,2,7,8,9,60,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1235
new,newRenov,vake,3,2,2,10,11,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1237
new,newRenov,vake,3,2,1,7,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1238
new,newRenov,saburtalo,2,1,1,4,14,6,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1239
new,newRenov,saburtalo,2,1,2,2,9,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1239
new,newRenov,saburtalo,2,1,1,4,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1239
new,newRenov,saburtalo,2,1,1,6,10,5,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1242
new,newRenov,saburtalo,3,0,1,2,14,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1250
old,oldRenov,saburtalo,6,1,2,2,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1250
new,newRenov,saburtalo,2,1,1,18,24,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1250
WIP,white,vake,2,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1250
old,newRenov,saburtalo,1,0,2,2,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1250
new,newRenov,vake,3,2,2,2,9,4,10,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1250
new,newRenov,saburtalo,3,2,1,4,10,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1250
new,newRenov,vake,4,3,1,3,5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1250
new,newRenov,vake,2,1,2,3,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1250
new,newRenov,saburtalo,2,1,1,9,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1250
new,newRenov,saburtalo,3,2,2,16,23,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1250
new,newRenov,saburtalo,5,3,1,13,15,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1250
old,oldRenov,mtawminda,1,0,1,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1250
new,newRenov,vake,3,2,1,4,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1250
new,newRenov,saburtalo,4,3,2,8,15,8,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1250
new,white,vake,3,2,1,4,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1250
new,newRenov,vake,2,1,1,9,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1258
new,newRenov,saburtalo,3,2,2,3,12,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1259
new,newRenov,saburtalo,2,1,1,2,11,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1260
new,newRenov,chugureti,2,2,1,3,5,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1262
new,newRenov,saburtalo,2,1,2,5,15,5,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1269
new,white,vake,2,1,1,2,9,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1272
new,newRenov,saburtalo,5,3,3,13,13,0,36,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1276
new,newRenov,nadzaladevi,3,2,1,8,12,10,8,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1278
new,newRenov,varketili,3,2,1,9,14,4,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1282
new,newRenov,saburtalo,3,2,2,17,21,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1282
old,oldRenov,sololaki,1,1,1,2,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1286
new,newRenov,saburtalo,2,1,1,5,6,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1286
new,newRenov,saburtalo,3,2,1,9,14,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1288
new,newRenov,saburtalo,4,3,2,7,17,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1289
new,white,saburtalo,3,2,1,17,23,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1296
new,white,saburtalo,3,2,1,17,23,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1296
new,white,saburtalo,3,2,1,17,21,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1296
new,newRenov,saburtalo,2,1,1,5,22,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1298
old,newRenov,didube,12,0,2,1,9,5,5,5,1,1,1,1,1,1,0,0,1,0,1,1,1,1300
new,newRenov,vera,4,2,2,5,14,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1300
new,newRenov,vake,2,1,1,10,24,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1300
new,white,vake,1,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1300
old,newRenov,vera,5,4,2,5,5,25,25,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1300
new,white,saburtalo,2,1,1,11,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1300
new,newRenov,saburtalo,2,1,1,4,8,8,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1301
new,newRenov,vake,5,3,3,6,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1303
new,newRenov,saburtalo,3,2,1,11,16,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1305
new,newRenov,saburtalo,2,1,1,5,22,3,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1307
new,newRenov,vake,4,3,2,4,4,18,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1307
new,newRenov,saburtalo,2,1,1,11,18,5,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1309
old,newRenov,vera,2,1,1,2,4,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1310
old,newRenov,vera,1,0,1,8,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1316
new,white,vake,2,1,1,6,7,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1316
new,newRenov,saburtalo,2,1,1,4,10,10,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1317
new,newRenov,saburtalo,3,2,2,14,23,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1320
new,newRenov,saburtalo,3,2,1,15,21,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1322
new,newRenov,saburtalo,2,1,1,4,7,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1325
new,newRenov,saburtalo,3,2,1,12,22,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1327
old,newRenov,vake,1,1,3,1,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1333
new,newRenov,saburtalo,2,1,1,8,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1333
new,newRenov,saburtalo,2,1,1,9,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1339
old,newRenov,didube,3,2,1,11,11,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1345
old,newRenov,sololaki,6,5,3,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1349
old,oldRenov,vera,4,2,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1350
new,newRenov,saburtalo,3,2,1,7,11,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1351
new,newRenov,saburtalo,2,1,1,11,22,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1351
new,newRenov,saburtalo,3,2,2,2,6,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1353
new,newRenov,saburtalo,2,1,1,12,14,9,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1356
old,oldRenov,vera,3,2,2,3,10,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1360
new,newRenov,saburtalo,3,2,3,11,12,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1360
new,newRenov,saburtalo,2,1,1,13,15,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1364
new,newRenov,saburtalo,2,1,1,15,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1375
new,newRenov,saburtalo,2,1,1,3,16,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1377
new,newRenov,saburtalo,2,1,1,3,16,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1377
new,newRenov,vake,2,1,1,18,19,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1380
old,oldRenov,saburtalo,3,1,1,2,8,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1383
new,newRenov,saburtalo,3,2,2,11,14,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1385
new,newRenov,saburtalo,2,1,1,12,22,7,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1387
new,newRenov,saburtalo,4,3,1,10,22,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1389
new,newRenov,saburtalo,2,1,1,4,18,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1391
old,newRenov,chugureti,2,1,1,2,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1391
new,newRenov,vake,1,1,2,1,9,0,12,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1397
new,newRenov,vake,4,3,2,9,20,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1400
new,newRenov,vake,2,1,1,14,20,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1402
old,oldRenov,vake,4,3,1,2,3,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1413
new,newRenov,saburtalo,3,1,1,3,6,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1417
new,newRenov,vake,3,2,2,3,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1417
new,newRenov,didDigomi,7,5,3,9,9,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1422
old,oldRenov,saburtalo,2,1,2,1,6,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1422
new,newRenov,saburtalo,4,3,2,13,15,28,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1429
new,newRenov,vake,3,2,2,10,11,5,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1429
new,newRenov,sololaki,3,2,1,3,4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1438
new,newRenov,vake,5,3,1,4,7,30,30,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1438
new,newRenov,saburtalo,3,2,1,10,23,12,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1439
new,newRenov,saburtalo,2,1,1,3,10,3,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1441
new,newRenov,vake,6,4,3,12,12,10,25,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1444
new,newRenov,vake,2,1,2,12,15,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1451
new,newRenov,saburtalo,4,2,1,1,5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1452
new,newRenov,saburtalo,3,2,1,3,12,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1459
new,newRenov,saburtalo,3,2,1,8,23,8,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1463
new,newRenov,didube,2,1,1,10,14,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1465
old,oldRenov,sololaki,5,4,2,3,4,7,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1469
old,newRenov,mtawminda,3,3,2,2,3,0,0,25,1,1,1,1,1,1,0,1,0,0,0,1,1,1474
old,newRenov,mtawminda,2,1,1,1,2,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1489
new,newRenov,vake,5,3,2,7,10,0,70,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1493
old,newRenov,sololaki,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1493
old,newRenov,chugureti,9,5,2,2,3,5,10,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1494
new,newRenov,vake,5,3,3,7,7,0,85,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1494
old,oldRenov,vera,3,2,1,4,5,6,0,10,1,1,1,1,1,1,1,1,0,0,1,1,0,1494
new,white,vake,5,3,3,7,11,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1500
new,newRenov,saburtalo,3,2,1,13,23,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1500
new,newRenov,saburtalo,3,2,1,13,23,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1500
old,oldRenov,sololaki,5,3,2,1,3,7,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1500
new,newRenov,saburtalo,2,1,1,4,12,10,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1500
new,newRenov,saburtalo,2,1,1,7,23,5,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1500
new,white,vake,5,4,2,3,8,12,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1500
new,newRenov,vake,4,3,2,18,18,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1538
new,newRenov,vera,5,3,2,4,7,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1541
new,newRenov,vera,2,1,1,4,8,0,20,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1544
new,white,vake,2,1,1,4,10,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1548
new,newRenov,saburtalo,2,1,1,6,7,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1549
new,newRenov,saburtalo,2,1,1,6,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1549
new,newRenov,saburtalo,2,1,1,9,15,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1551
new,newRenov,saburtalo,2,1,1,2,22,0,12,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1573
old,newRenov,chugureti,3,2,1,1,2,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1579
new,newRenov,vake,3,2,1,8,10,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1580
new,newRenov,saburtalo,2,1,1,15,17,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1583
new,newRenov,vake,3,2,1,4,9,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1588
new,newRenov,saburtalo,2,1,1,9,12,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1590
new,newRenov,vake,3,2,2,14,16,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1593
new,newRenov,saburtalo,4,3,1,4,14,15,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1596
old,oldRenov,vake,5,1,1,1,5,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1596
new,newRenov,saburtalo,2,1,1,20,23,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1600
old,newRenov,sololaki,1,1,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1600
new,white,vake,2,1,1,3,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1600
new,newRenov,vake,4,3,2,6,22,10,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1606
new,newRenov,vake,2,1,1,6,22,4,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1613
new,newRenov,vera,4,3,3,4,7,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1613
new,newRenov,saburtalo,2,1,1,18,22,0,12,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1616
old,oldRenov,sololaki,4,3,1,2,3,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1650
new,newRenov,saburtalo,4,3,3,7,12,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1654
old,oldRenov,vake,5,4,3,5,5,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1657
new,newRenov,vake,4,3,3,7,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1667
new,white,saburtalo,3,2,1,5,22,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1667
WIP,white,vake,4,0,2,13,18,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1684
old,oldRenov,vake,2,1,2,4,4,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1688
new,newRenov,saburtalo,2,1,1,2,22,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1708
old,oldRenov,vake,6,3,2,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1709
new,newRenov,mtawminda,2,2,2,2,5,10,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1732
new,newRenov,saburtalo,3,2,2,4,22,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1752
new,newRenov,mtawminda,4,3,2,2,2,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1765
new,newRenov,vake,3,2,1,3,7,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1765
old,oldRenov,vake,3,2,2,2,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1765
new,newRenov,vake,2,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766
old,oldRenov,mtawminda,4,2,2,6,7,10,10,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1769
new,white,saburtalo,3,2,2,11,20,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1800
new,newRenov,mtawminda,3,2,2,4,11,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1810
new,newRenov,sololaki,3,2,2,4,7,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1818
new,oldRenov,chugureti,4,3,1,9,11,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1818
new,newRenov,vake,3,2,2,6,20,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1842
new,newRenov,chugureti,3,2,1,2,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1857
new,newRenov,chugureti,3,2,1,7,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1864
new,black,saburtalo,2,2,3,13,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1875
new,newRenov,vake,4,3,3,5,6,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1929
new,newRenov,vake,2,1,1,7,17,4,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1946
new,newRenov,vake,2,1,1,7,17,4,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1946
new,newRenov,vake,3,2,2,5,10,12,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1954
old,oldRenov,chugureti,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1957
old,oldRenov,mtawminda,2,1,1,4,6,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1959
new,newRenov,vake,3,2,1,5,7,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1961
new,newRenov,vake,2,1,1,2,7,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1977
old,newRenov,isani,8,4,3,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1980
new,white,vake,4,3,3,10,11,10,40,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1999
new,white,vake,3,2,2,5,11,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1999
new,newRenov,vake,2,1,1,3,23,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,2017
old,newRenov,digmisMas,3,2,1,14,14,4,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,2104
new,newRenov,vake,2,1,1,8,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,2115
new,newRenov,vake,4,2,1,4,22,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,2133
new,newRenov,vaja,2,1,1,6,29,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,2222
new,newRenov,vake,2,1,1,7,20,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,2338
new,newRenov,vake,2,1,1,3,11,6,10,0,1,0,0,1,1,1,0,1,1,0,0,1,1,2373
new,newRenov,vake,2,1,1,3,14,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2388
new,newRenov,vake,4,3,3,8,21,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,2485
old,oldRenov,sololaki,3,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2500
new,newRenov,sololaki,3,2,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2981
new,newRenov,saburtalo,3,2,2,12,20,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,3571
new,newRenov,vake,3,2,1,2,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,4111
