ID,Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq,PREDICTION
8840991,old,newRenov,digmisMas,60,2,1,1,2,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,334,900,832
8885582,old,newRenov,saburtalo,60,2,1,1,14,16,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,547,903,996
8958382,old,newRenov,saburtalo,60,2,1,1,3,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,20,917,900
8882144,old,newRenov,chugureti,60,2,1,1,1,8,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,552,917,1018
8923047,new,newRenov,vake,60,2,1,1,4,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,116,1167,1349
8805768,new,newRenov,saburtalo,60,2,1,1,15,17,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,504,1583,1339
8932571,new,white,didDigomi,60,3,2,1,7,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,563,554
8896993,new,black,didDigomi,60,3,2,1,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,450,420
8954598,old,oldRenov,gldani,60,3,2,2,5,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,168,433,530
8893266,old,newRenov,varketili,60,2,1,2,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,115,600,550
8942278,new,white,didDigomi,60,3,2,1,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48,533,530
8946723,WIP,black,saburtalo,60,3,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,655,592
8946095,new,newRenov,didDigomi,60,3,2,1,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,218,710,734
8481886,new,white,didDigomi,60,2,1,1,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,445,487
8922299,new,black,didDigomi,60,2,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,144,497,434
8959770,old,oldRenov,didube,60,2,1,1,7,8,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,653,683
8819196,new,newRenov,saburtalo,60,2,1,1,2,6,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,735,817,1073
8953024,old,oldRenov,saburtalo,60,2,1,1,2,8,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,28,950,900
8937805,old,oldRenov,saburtalo,60,2,1,1,2,8,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,56,950,920
8883538,new,newRenov,gldani,61,3,2,1,4,8,6,0,17,1,1,0,1,1,1,0,1,1,0,0,1,0,110,797,709
8883645,new,newRenov,gldani,61,3,2,1,4,8,6,0,17,1,1,0,1,1,1,0,1,1,0,1,1,0,111,802,708
8944617,old,oldRenov,gldani,61,2,1,1,2,9,0,0,7,1,0,1,1,1,1,0,1,1,0,1,1,1,84,569,574
8915770,new,newRenov,saburtalo,61,2,1,1,6,15,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,847,1098,1128
8912803,new,newRenov,gldani,61,3,2,1,2,13,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,211,721,742
8934447,old,oldRenov,gldani,61,2,1,1,3,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,61,541,537
8805212,new,white,saburtalo,61,2,1,1,1,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1440,603,750
8951993,old,newRenov,didube,61,2,1,1,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,57,607,763
8340459,old,oldRenov,chugureti,61,2,1,1,3,3,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,2849,1016,961
8900652,old,newRenov,varketili,61,2,1,0,2,16,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,115,738,705
8922174,new,white,saburtalo,61,2,1,1,8,21,7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,201,1195,1085
8862359,new,newRenov,gldani,61,3,2,2,3,14,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,268,689,742
8926834,new,white,didDigomi,61,3,2,1,4,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,137,561,557
8681741,WIP,black,saburtalo,61,3,2,1,6,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,279,970,791
8929739,new,white,vashlidzvari,61,2,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,451,509
8939838,new,black,ortawala,61,2,1,1,8,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80,689,657
8745619,new,white,saburtalo,61,2,1,1,5,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,462,1148,1085
8883708,new,newRenov,gldani,62,3,2,1,4,8,6,0,17,1,1,0,1,1,1,0,1,1,0,1,1,0,184,790,705
8945136,old,newRenov,gldani,62,3,2,2,2,9,2,0,8,1,0,1,1,1,1,0,1,1,0,1,1,1,133,581,614
8947424,new,newRenov,isani,62,3,2,1,2,8,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,123,839,900
8954781,new,newRenov,saburtalo,62,2,1,1,2,22,0,12,0,1,0,0,1,1,0,0,0,1,0,0,0,1,16,1573,1386
8860385,old,newRenov,vake,62,2,1,1,0,12,9,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,264,871,1083
8958483,new,newRenov,saburtalo,62,2,1,1,12,22,7,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,16,1387,1246
8752045,new,newRenov,saburtalo,62,2,1,1,6,10,5,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,587,1242,1182
8948909,new,newRenov,vera,62,3,2,1,9,9,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,363,865,1177
8935564,new,newRenov,vake,62,2,1,1,6,22,4,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,111,1613,1569
8959476,new,newRenov,varketili,62,3,2,1,2,6,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,7,726,700
8948635,new,newRenov,varketili,62,3,2,1,2,6,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,115,726,699
8927195,new,newRenov,varketili,62,3,2,1,2,6,3,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,138,726,699
8699847,old,newRenov,saburtalo,62,2,1,2,5,5,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1820,853,864
8931775,new,newRenov,saburtalo,62,4,2,1,1,5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,59,1452,1151
8914948,new,newRenov,varketili,62,3,2,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,420,476,529
8940847,old,newRenov,vazisubani,62,3,2,1,2,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,81,579,549
8905606,old,newRenov,varketili,62,3,2,1,9,9,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,161,621,613
8957176,new,white,nadzaladevi,62,3,2,1,2,5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,37,645,632
8889347,new,newRenov,didDigomi,62,3,2,1,1,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,121,700,705
8912826,new,newRenov,gldani,62,3,2,1,2,13,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,228,710,738
8794354,new,newRenov,sandzona,62,3,2,1,10,14,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,841,790,769
8910871,new,white,saburtalo,62,3,2,1,8,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,325,903,892
8954949,old,newRenov,chugureti,62,3,2,1,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,198,968,966
8539163,new,white,saburtalo,62,2,1,1,3,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1456,806,842
8957589,new,newRenov,nadzaladevi,62,2,1,1,3,12,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,65,919,867
8929525,new,oldRenov,saburtalo,62,2,1,1,5,13,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,70,1048,986
8898325,new,newRenov,ortawala,62,2,1,1,12,14,8,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,324,1139,992
8938155,old,newRenov,temqa,62,3,1,1,4,5,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,122,542,561
8807889,new,white,vake,62,2,1,1,3,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,328,1600,1315
8808633,new,newRenov,vake,63,2,1,1,3,11,6,10,0,1,0,0,1,1,1,0,1,1,0,0,1,1,712,2373,1766
8949850,new,newRenov,saburtalo,63,2,1,2,11,11,0,8,0,1,0,0,1,1,0,0,1,1,1,0,1,1,46,1032,1137
8952491,new,newRenov,isani,63,3,2,1,8,9,7,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,49,810,818
8856351,new,white,saburtalo,63,2,2,1,9,8,6,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,962,889,883
8943522,new,white,saburtalo,63,2,1,1,9,10,2,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,183,1090,952
8937766,old,oldRenov,temqa,63,2,2,3,3,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,144,556,550
8894716,old,newRenov,saburtalo,63,2,1,3,1,8,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,134,762,854
8926025,new,newRenov,didDigomi,63,3,2,2,12,13,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,89,868,877
8943545,old,oldRenov,gldani,63,3,2,1,3,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,132,524,578
8955978,new,newRenov,vashlidzvari,63,3,2,1,3,4,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,53,698,709
8897083,new,newRenov,saburtalo,63,3,2,1,11,16,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,869,1305,1213
8892302,old,newRenov,nucubidze,63,2,1,1,1,16,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,226,556,760
8936651,new,newRenov,isani,63,2,1,1,2,13,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,176,711,836
8850189,new,newRenov,didDigomi,63,2,1,1,7,16,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,418,817,783
8956695,new,newRenov,saburtalo,63,2,1,1,13,15,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,30,1127,1130
8938170,new,newRenov,vake,63,2,1,1,7,20,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,52,2338,1772
8929744,new,white,vashlidzvari,63,3,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,430,499
8916980,new,newRenov,didDigomi,63,3,2,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,659,715
8945629,old,oldRenov,digmisMas,63,3,1,1,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87,657,627
8916192,new,white,vake,63,2,1,1,3,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,221,1111,1190
8935196,new,newRenov,didDigomi,64,3,2,1,6,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,62,734,736
8932436,new,newRenov,didDigomi,64,3,2,1,10,12,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,63,844,769
8950042,new,newRenov,nadzaladevi,64,3,2,1,2,10,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,139,922,902
8925379,old,newRenov,samgori,64,2,2,1,8,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,50,636,651
8946923,old,oldRenov,vazisubani,64,2,1,1,2,5,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,63,578,508
8920971,old,newRenov,muxiani,64,2,1,1,7,9,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,107,609,589
8924482,new,newRenov,muxiani,64,2,1,1,8,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,100,625,681
8953234,new,newRenov,vake,64,2,1,1,5,16,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,28,1080,1302
8762235,new,newRenov,saburtalo,64,2,1,1,8,18,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,301,1125,1112
8906847,new,newRenov,saburtalo,64,2,1,1,9,9,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,323,1156,1144
8950499,new,newRenov,saburtalo,64,2,1,1,3,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,49,1188,1079
8956046,new,newRenov,saburtalo,64,2,1,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,27,1203,1109
8894487,new,newRenov,didDigomi,64,3,2,1,8,11,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,200,716,728
8697565,old,oldRenov,vake,64,2,1,2,4,4,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,364,1688,1326
8948529,new,black,saburtalo,64,3,2,1,14,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,222,695,810
8940502,new,white,saburtalo,64,3,2,1,6,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,114,1131,1009
8646466,new,white,saburtalo,64,2,1,1,11,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,858,1300,1126
8949974,new,newRenov,vake,64,2,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1766,1484
8923632,old,newRenov,digmisMas,65,2,1,1,1,5,0,0,12,1,1,1,1,1,1,0,1,0,0,0,1,0,154,692,707
8936160,new,newRenov,didube,65,3,2,1,20,16,3,0,3,1,1,0,1,1,1,1,1,1,1,0,1,1,61,1200,1061
8928618,new,newRenov,vake,65,3,2,1,6,10,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,125,1040,1300
8949787,new,newRenov,didDigomi,65,2,1,1,3,9,6,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,26,908,785
8950490,new,newRenov,saburtalo,65,3,2,1,9,13,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,53,1100,1110
8815591,new,newRenov,saburtalo,65,2,1,1,12,13,3,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,363,925,1020
8895432,new,newRenov,varketili,65,3,2,2,12,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,129,677,752
8919230,new,newRenov,gldani,65,3,2,2,3,17,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,739,692,730
8792038,new,newRenov,gldani,65,3,2,2,3,17,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1529,692,725
8939890,old,oldRenov,didDigomi,65,3,1,2,6,14,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,45,692,620
8955356,old,oldRenov,gldani,65,2,1,2,8,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,43,585,588
8856897,old,oldRenov,nadzaladevi,65,2,1,2,3,5,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,104,808,642
8929954,new,newRenov,varketili,65,3,2,1,12,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,79,685,738
8944696,old,oldRenov,digmisMas,65,3,2,1,7,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,73,692,694
8812655,old,newRenov,didube,65,3,2,1,8,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,622,723,795
8856755,old,oldRenov,isani,65,3,2,1,5,9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,328,754,652
8856749,old,oldRenov,isani,65,3,2,1,9,5,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,519,754,622
8774031,old,oldRenov,isani,65,3,2,1,5,9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,972,754,670
8780274,new,newRenov,didDigomi,65,3,2,1,6,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,479,805,760
8922382,new,newRenov,saburtalo,65,3,2,1,9,14,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,70,1092,1173
8924439,new,newRenov,nadzaladevi,65,3,2,1,16,20,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,45,1185,1060
8899239,new,newRenov,saburtalo,65,3,2,1,10,14,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,714,1231,1180
8384806,old,newRenov,saburtalo,65,2,2,1,8,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1419,831,812
8700019,old,newRenov,saburtalo,65,2,2,1,5,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,624,1000,947
8945032,new,newRenov,chugureti,65,2,2,1,3,5,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,109,1262,1257
8931823,old,oldRenov,isani,65,2,1,1,1,8,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,70,600,573
8928000,old,oldRenov,didube,65,2,1,1,3,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,228,646,629
8954124,old,oldRenov,digmisMas,65,2,1,1,2,8,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,35,775,676
8928027,new,newRenov,didube,65,2,1,1,3,14,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,64,862,962
8929039,old,newRenov,saburtalo,65,2,1,1,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,158,923,925
8866138,new,oldRenov,saburtalo,65,2,1,1,7,12,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,395,985,1046
8949545,new,newRenov,saburtalo,65,2,1,1,12,17,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,463,1154,1172
8855063,new,newRenov,saburtalo,65,2,1,1,2,22,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,170,1708,1422
8946865,new,newRenov,samgori,65,3,0,1,4,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,75,708,738
8947533,old,newRenov,samgori,65,3,2,1,8,9,0,0,7,0,1,1,1,1,1,0,0,1,0,0,0,0,55,538,594
8935490,new,black,didDigomi,65,3,2,1,1,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,99,462,488
8952334,old,oldRenov,varketili,65,3,2,1,9,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108,508,452
8955082,new,white,nadzaladevi,65,2,1,1,7,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,500,598
8741429,new,white,vake,65,2,1,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,1189,1201
8643831,new,black,saburtalo,65,2,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,575,698
8931707,old,newRenov,varketili,66,3,2,1,4,9,0,0,8,1,0,1,1,1,1,0,1,1,0,1,1,0,107,591,581
8953200,new,newRenov,didDigomi,66,2,1,1,9,12,4,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,22,770,781
8898138,old,oldRenov,didube,66,3,2,1,2,5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,102,812,674
8900971,new,newRenov,vashlidzvari,66,2,1,1,6,13,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,134,864,800
8656870,new,newRenov,vake,66,2,1,1,9,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,766,1258,1328
8948945,new,newRenov,saburtalo,66,2,1,1,20,23,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,81,1600,1460
8933135,old,newRenov,varketili,66,2,1,1,1,10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,85,453,592
8681865,new,newRenov,saburtalo,67,2,1,1,18,22,0,12,0,1,1,0,1,1,0,0,0,1,0,0,0,0,497,1616,1356
8948497,new,newRenov,saburtalo,67,3,2,1,3,8,7,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,73,1030,1077
8955524,new,newRenov,saburtalo,67,2,1,1,4,14,6,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,26,1239,1138
8933041,old,newRenov,temqa,67,2,1,2,5,8,5,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,162,522,567
8879020,new,newRenov,saburtalo,67,2,1,2,5,15,5,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,537,1269,1214
8915841,new,newRenov,didDigomi,67,3,2,1,3,8,5,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,253,661,674
8924511,old,newRenov,digmisMas,67,3,2,1,14,14,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,248,787,847
8854439,new,newRenov,saburtalo,67,3,2,1,3,8,4,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,783,1037,1088
8958517,old,newRenov,digmisMas,67,3,2,1,14,14,4,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,20,2104,1277
8933242,new,newRenov,didDigomi,67,3,2,1,6,13,3,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,161,866,779
8580454,old,oldRenov,chugureti,67,3,2,2,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1000,590,785
8850703,old,newRenov,digmisMas,67,3,2,2,13,14,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,316,881,815
8914938,new,white,varketili,67,3,2,1,3,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,499,470,490
8959748,old,newRenov,saburtalo,67,3,2,1,3,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,672,805
8954688,new,newRenov,varketili,67,3,2,1,6,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,55,687,720
8952863,new,newRenov,didDigomi,67,3,2,1,3,16,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,71,712,726
8941132,new,newRenov,temqa,67,3,2,1,10,14,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,56,716,726
8935255,new,newRenov,saburtalo,67,3,2,1,5,18,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,81,1149,1238
8801116,old,newRenov,didube,67,2,2,1,7,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,253,821,805
8507729,old,newRenov,muxiani,67,2,1,1,9,9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1784,522,576
8916677,old,oldRenov,saburtalo,67,2,1,1,5,5,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,177,701,753
8941349,new,black,didDigomi,67,2,1,1,12,16,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,499,510
8891702,new,newRenov,vashlidzvari,67,3,2,2,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,402,700,748
8950290,old,oldRenov,didube,67,2,1,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43,619,589
8630459,new,newRenov,digmisMas,67,2,1,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3269,852,885
8896911,old,oldRenov,digmisMas,67,3,0,1,1,5,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,223,642,665
8948120,new,white,saburtalo,67,3,0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,53,896,938
8952651,new,newRenov,saburtalo,68,2,1,1,14,14,6,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,77,1206,1148
8947473,new,newRenov,didDigomi,68,3,2,1,3,8,4,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,80,669,653
8790400,new,newRenov,varketili,68,3,2,3,2,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,408,735,756
8805513,WIP,white,vake,68,4,0,2,13,18,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,390,1684,1345
8951947,new,oldRenov,didDigomi,68,3,2,1,1,10,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,26,603,633
8949078,new,newRenov,didDigomi,68,3,2,1,1,10,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,43,603,693
8529740,new,newRenov,didDigomi,68,3,2,1,6,16,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1645,765,752
8915362,new,newRenov,saburtalo,68,3,2,1,2,10,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,363,949,988
8941472,new,newRenov,vaja,68,3,2,1,2,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,79,950,1041
8927095,old,oldRenov,gldani,68,2,2,1,1,9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,101,585,522
8810165,old,oldRenov,didDigomi,68,2,1,1,7,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,315,559,574
8947493,old,oldRenov,didDigomi,68,2,1,1,5,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,39,706,600
8783510,old,newRenov,didube,68,2,1,1,2,5,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1473,779,736
8940504,new,newRenov,saburtalo,68,2,1,1,18,24,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,86,1250,1322
8882275,new,newRenov,vashlidzvari,68,3,2,2,7,7,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,211,691,723
8819730,new,white,varketili,68,4,3,1,16,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,360,662,629
8856530,new,white,saburtalo,68,3,1,1,10,10,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,769,640,817
8922148,old,newRenov,vazisubani,68,3,1,1,2,9,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,91,687,607
8957459,new,black,didDigomi,68,2,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,434,436
8937874,new,newRenov,vake,69,2,1,1,7,17,4,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,156,1946,1597
8937871,new,newRenov,vake,69,2,1,1,7,17,4,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,274,1946,1597
8927266,new,newRenov,saburtalo,69,2,1,1,3,10,3,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,64,1441,1239
8854831,old,newRenov,varketili,69,3,2,2,14,16,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,402,623,630
8931399,new,newRenov,varketili,69,3,2,1,3,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,162,638,638
8929843,new,newRenov,varketili,69,3,2,1,3,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,86,638,641
8923838,new,newRenov,didDigomi,69,3,2,1,6,7,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,78,797,796
8912215,new,newRenov,saburtalo,69,3,2,1,5,8,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,180,942,996
8933067,old,oldRenov,vera,69,3,2,1,3,4,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,237,986,992
8949685,new,newRenov,saburtalo,69,2,1,1,3,16,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,53,1377,1286
8925802,new,newRenov,saburtalo,69,2,1,1,3,16,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,502,1377,1285
8630294,new,white,nadzaladevi,69,3,0,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,500,611
